Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1281,20,3,67.0,9808,20,20,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,12,13,1,110.0,40,30,2,40,30,10,60,788,10,0,785,1573,1,50,10,4,1573,0,0,1573,1,0,2,0,3,1,40,6,6,0,0,1,17,20,2,544,30,30,20,0,72,0,0,0,0,0,3,2009,8,4,227000
1282,20,3,50.0,8049,20,20,3,0,1,0,23,2,2,0,2,7,5,1990,1990,3,1,6,6,1,54.0,30,30,1,40,30,10,50,1053,10,0,256,1309,1,30,10,4,1339,0,0,1339,1,0,2,0,2,1,30,6,6,1,30,1,29,30,2,484,40,40,20,0,58,0,0,90,0,0,7,2006,8,4,180000
1283,20,3,61.0,8800,20,20,3,0,4,0,5,2,2,0,2,5,7,1977,2008,1,1,6,6,3,0.0,30,30,1,40,30,20,20,532,30,144,364,1040,1,30,10,4,1040,0,0,1040,0,0,2,0,3,1,40,5,6,0,0,5,42,10,2,484,30,30,20,0,0,0,0,288,0,0,9,2009,8,4,150500
1284,90,3,94.0,9400,20,30,2,0,0,0,11,2,2,2,5,6,5,1971,1971,4,1,8,15,3,0.0,30,30,1,30,30,30,10,0,10,0,912,912,1,30,10,4,912,912,0,1824,0,0,2,2,4,2,30,8,6,0,0,6,0,0,0,0,0,0,20,128,0,0,0,0,0,0,4,2010,8,4,139000
1285,50,3,50.0,9638,20,30,3,0,4,0,18,1,2,0,0,6,7,1919,1990,1,1,13,15,3,0.0,30,30,2,30,30,10,10,0,10,0,804,804,1,50,10,4,1699,748,0,2447,0,0,2,0,4,1,40,10,3,1,40,5,50,10,1,336,30,30,20,272,0,42,0,116,0,0,3,2010,8,4,169000
1286,50,4,50.0,6000,20,30,3,0,4,0,3,2,2,0,0,6,6,1939,1950,1,1,8,8,3,0.0,30,20,1,30,30,10,10,0,10,0,780,780,1,50,10,1,825,587,0,1412,0,0,1,0,4,1,30,6,6,1,40,5,80,10,1,280,30,30,20,45,0,0,0,0,0,0,5,2009,8,4,132500
1287,20,3,0.0,9790,20,30,3,0,4,0,14,1,2,0,2,6,5,1963,1963,3,1,6,6,1,451.0,30,30,1,30,30,10,50,569,30,81,678,1328,1,30,10,4,1328,0,0,1328,1,0,1,1,3,1,30,6,6,2,40,1,56,10,2,528,30,30,20,0,26,0,0,0,0,0,6,2010,8,4,143000
1288,20,3,0.0,36500,20,20,2,0,4,1,4,2,2,0,2,5,5,1964,1964,1,1,13,14,0,621.0,30,40,1,30,30,30,30,812,10,0,812,1624,1,20,10,4,1582,0,0,1582,0,1,2,0,4,1,30,7,6,0,0,1,55,10,2,390,30,30,0,168,198,0,0,0,0,0,6,2006,8,4,190000
1289,120,3,40.0,5664,20,20,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,5,5,3,0.0,40,30,2,40,30,10,60,1158,10,0,343,1501,1,50,10,4,1659,0,0,1659,1,0,2,0,2,1,50,5,6,1,50,1,19,30,2,499,30,30,20,212,59,0,0,0,0,0,10,2009,8,4,278000
1290,60,3,86.0,11065,20,20,3,0,4,0,16,2,2,0,5,8,5,2006,2006,1,1,12,13,4,788.0,40,30,2,40,30,20,10,0,10,0,1085,1085,1,50,10,4,1120,850,0,1970,0,0,2,1,3,1,50,8,6,1,40,3,13,30,3,753,30,30,20,177,74,0,0,0,0,0,10,2006,6,5,281000
1291,80,3,0.0,14112,20,20,3,0,0,0,12,2,2,0,7,5,7,1964,1964,3,1,13,6,1,86.0,30,30,2,30,30,30,60,1014,10,0,138,1152,1,30,10,4,1152,0,0,1152,1,0,1,0,3,1,30,6,6,1,40,1,55,20,2,484,30,30,20,227,0,0,0,0,0,0,4,2010,8,4,180500
1292,160,4,21.0,1680,20,30,3,0,4,0,2,2,2,3,5,5,7,1972,1972,1,1,5,5,1,268.0,30,30,1,30,30,10,50,231,10,0,399,630,1,30,10,4,630,672,0,1302,0,0,2,1,3,1,30,6,6,0,0,5,47,10,1,264,30,30,20,185,0,0,0,0,0,0,2,2009,8,4,119500
1293,70,4,60.0,6600,20,30,3,0,0,0,17,2,2,0,5,5,4,1892,1965,1,1,13,14,3,0.0,30,30,4,30,30,10,10,0,10,0,994,994,1,30,0,4,1378,994,0,2372,0,0,2,0,4,2,30,11,3,0,0,1,34,20,1,432,30,30,20,0,287,0,0,0,0,0,12,2009,8,4,107500
1294,60,3,78.0,10140,20,30,3,0,4,0,14,2,2,0,5,7,5,1976,1976,1,1,6,6,3,0.0,30,30,2,40,30,10,60,194,10,0,638,832,1,30,10,4,832,832,0,1664,0,0,2,1,4,1,30,8,6,1,30,1,43,20,2,528,30,30,20,0,28,0,0,259,0,0,3,2006,8,4,162900
1295,20,3,60.0,8172,20,30,3,0,4,0,7,2,2,0,2,5,7,1955,1990,3,1,14,10,3,0.0,30,30,1,30,30,10,30,167,10,0,697,864,1,30,10,4,864,0,0,864,1,0,1,0,2,1,30,5,6,0,0,5,62,10,2,572,30,30,0,0,0,0,0,0,0,0,4,2006,8,4,115000
1296,20,3,70.0,8400,20,30,3,0,4,0,12,1,2,0,2,5,5,1968,1968,3,1,6,6,1,168.0,30,30,1,30,30,30,40,1016,10,0,36,1052,1,40,10,4,1052,0,0,1052,1,0,1,1,3,1,30,5,6,0,0,1,51,20,1,288,30,30,20,356,0,0,0,0,0,0,11,2006,8,4,138500
1297,20,3,80.0,8700,20,30,3,0,4,0,12,2,2,0,2,5,6,1963,1963,3,1,8,8,1,148.0,30,40,1,30,30,20,50,776,10,0,344,1120,1,40,10,4,1128,0,0,1128,1,0,2,0,3,1,30,6,6,0,0,1,56,20,2,525,30,30,20,192,20,123,0,0,0,0,12,2008,8,4,155000
1298,180,4,35.0,3675,20,30,3,0,4,0,7,2,2,4,6,6,5,2005,2006,1,1,12,13,1,82.0,30,30,2,40,30,40,60,547,10,0,0,547,1,40,10,4,1072,0,0,1072,1,0,2,0,2,1,30,5,6,0,0,2,14,30,2,525,30,30,20,0,44,0,0,0,0,0,6,2006,6,5,140000
1299,60,3,313.0,63887,20,0,0,0,0,0,7,1,2,0,5,10,5,2008,2008,3,0,11,12,4,796.0,50,30,2,50,30,40,60,5644,10,0,466,6110,1,50,10,4,4692,950,0,5642,2,0,2,1,3,1,50,12,6,3,40,1,11,30,2,1418,30,30,20,214,292,0,0,0,480,0,1,2008,6,5,160000
1300,20,3,75.0,7500,20,30,3,0,4,0,12,2,2,0,2,5,7,1959,1994,3,1,3,3,3,0.0,30,30,1,30,30,10,20,340,30,906,0,1246,1,50,10,4,1246,0,0,1246,1,0,1,1,3,1,40,6,6,0,0,1,60,20,1,305,30,30,20,218,0,0,0,0,0,0,5,2010,8,4,154000
1301,60,3,0.0,10762,20,20,3,0,1,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,3,344.0,40,30,2,40,30,10,60,694,10,0,284,978,1,50,10,4,1005,978,0,1983,0,0,2,1,3,1,40,9,6,1,30,1,20,30,2,490,30,30,20,0,0,0,0,0,0,0,5,2009,8,4,225000
1302,70,3,0.0,7500,20,20,0,0,4,0,6,2,2,0,5,6,7,1942,1950,1,1,13,14,3,0.0,30,30,1,30,30,10,40,547,10,0,224,771,1,20,10,4,753,741,0,1494,0,0,1,0,3,1,40,7,6,2,40,1,77,10,1,213,30,30,10,0,0,0,0,224,0,0,11,2009,8,4,177500
1303,60,3,92.0,10120,20,30,3,0,4,0,15,2,2,0,5,8,5,1994,1994,3,1,12,13,1,391.0,40,30,2,40,30,10,60,740,10,0,425,1165,1,50,10,4,1203,1323,0,2526,1,0,2,1,4,1,40,8,6,1,30,1,25,20,3,844,30,30,20,309,78,0,0,0,0,0,12,2006,8,4,290000
1304,20,3,73.0,8688,20,30,3,0,4,0,21,2,2,0,2,7,5,2005,2005,1,1,12,13,1,228.0,40,30,2,40,30,30,10,0,10,0,1616,1616,1,50,10,4,1616,0,0,1616,0,0,2,0,3,1,40,7,6,0,0,1,14,20,3,834,30,30,20,208,59,0,0,0,0,0,4,2006,8,4,232000
1305,160,4,32.0,3363,20,30,3,0,4,0,7,2,2,4,5,7,5,2004,2004,1,1,12,13,4,117.0,40,30,2,40,30,10,10,0,10,0,976,976,1,50,10,4,976,732,0,1708,0,0,2,0,3,1,40,7,0,0,0,5,15,10,2,380,30,30,20,0,40,0,0,0,0,0,4,2006,8,4,130000
1306,20,3,108.0,13173,20,20,3,0,0,0,16,2,2,0,2,9,5,2006,2007,3,1,12,13,4,300.0,40,30,2,50,30,10,60,1572,10,0,80,1652,1,50,10,4,1652,0,0,1652,1,0,2,0,2,1,50,6,6,2,50,1,13,30,2,840,30,30,20,404,102,0,0,0,0,0,11,2009,8,4,325000
1307,120,3,48.0,6955,20,20,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,1,12,13,4,94.0,40,30,2,40,30,10,10,0,10,0,1368,1368,1,50,10,4,1368,0,0,1368,0,0,2,0,2,1,40,6,6,1,40,1,14,20,2,474,30,30,20,132,35,0,0,0,0,0,9,2006,6,5,202500
1308,20,3,60.0,8072,20,30,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,1,12,13,3,0.0,30,40,2,40,40,10,50,746,10,0,244,990,1,50,10,4,990,0,0,990,1,0,1,0,3,1,30,5,6,0,0,5,19,10,2,480,30,30,20,0,64,0,0,0,0,0,5,2009,8,4,138000
1309,20,4,100.0,12000,20,30,3,0,4,0,17,2,2,0,2,5,7,1948,2005,1,1,8,8,3,0.0,30,30,1,30,30,10,60,144,50,608,172,924,1,50,10,4,1122,0,0,1122,1,0,1,0,2,1,40,6,6,0,0,1,71,10,2,528,30,30,20,0,36,0,0,0,0,0,5,2008,8,4,147000
1310,20,3,0.0,7153,20,30,3,0,4,0,20,2,2,0,2,6,5,1991,1991,1,1,6,6,1,88.0,30,30,1,40,30,10,60,1200,10,0,78,1278,1,40,10,4,1294,0,0,1294,1,0,2,0,3,1,40,6,6,0,0,1,28,20,2,496,30,30,20,112,51,0,0,0,0,0,6,2008,8,4,179200
1311,20,3,100.0,17500,20,30,3,0,4,0,6,3,2,0,2,7,8,1959,2002,1,1,3,6,3,0.0,40,40,2,40,30,30,60,1406,10,0,496,1902,1,30,10,4,1902,0,0,1902,1,0,2,0,3,1,50,7,6,2,30,1,60,30,2,567,30,30,20,0,207,162,0,0,0,0,5,2010,8,4,335000
1312,20,3,68.0,8814,20,30,3,0,4,0,5,2,2,0,2,7,5,2005,2007,1,1,12,13,1,80.0,40,30,2,40,30,10,60,925,10,0,349,1274,1,50,10,4,1274,0,0,1274,1,0,2,0,3,1,40,6,6,0,0,1,14,20,2,508,30,30,20,264,98,0,0,0,0,0,1,2007,6,5,203000
1313,60,3,0.0,9572,20,20,3,0,4,0,15,2,2,0,5,8,5,1990,1990,1,1,13,14,1,336.0,40,30,2,50,30,10,60,482,10,0,971,1453,1,50,10,4,1453,1357,0,2810,0,0,2,1,4,1,40,9,6,1,50,1,29,20,2,750,40,40,20,500,0,0,0,0,0,0,6,2007,8,4,302000
1314,60,3,108.0,14774,20,20,3,0,0,0,15,2,2,0,5,9,5,1999,1999,1,1,12,13,1,165.0,40,30,2,40,30,10,10,0,10,0,1393,1393,1,50,10,4,1422,1177,0,2599,0,0,2,1,4,1,40,10,6,1,30,3,20,30,3,779,30,30,20,668,30,0,0,0,0,0,5,2010,8,4,333168
1315,20,3,60.0,8190,20,30,3,0,4,0,7,2,2,0,2,4,6,1954,1954,3,1,13,14,3,0.0,30,30,1,30,30,10,30,732,10,0,216,948,1,50,10,4,948,0,0,948,1,0,1,0,3,1,30,5,6,1,30,5,63,10,1,280,30,30,20,0,36,0,0,0,0,0,10,2007,8,4,119000
1316,60,3,85.0,11075,20,30,3,0,4,0,12,2,2,0,5,6,5,1969,1969,1,1,6,6,3,0.0,30,30,1,20,30,20,50,500,20,276,176,952,1,30,10,4,1092,1020,0,2112,0,0,2,1,4,1,30,9,6,2,40,1,50,10,2,576,30,30,20,280,0,0,0,0,0,0,6,2008,8,4,206900
1317,20,3,61.0,10226,20,20,3,0,4,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,4,270.0,40,30,2,50,30,40,10,0,10,0,1622,1622,1,50,10,4,1630,0,0,1630,1,0,2,0,3,1,50,8,6,1,40,1,11,20,3,860,30,30,20,172,42,0,0,0,0,0,1,2009,8,4,295493
1318,120,1,47.0,4230,20,30,3,0,0,0,21,2,2,4,2,7,5,2006,2007,1,1,12,13,3,0.0,40,30,2,50,40,10,10,0,10,0,1352,1352,1,50,10,4,1352,0,0,1352,0,0,2,0,2,1,40,5,6,1,40,1,13,20,2,466,30,30,20,0,241,0,0,0,0,0,4,2007,6,5,208900
1319,20,3,0.0,14781,20,10,3,0,1,0,5,2,2,0,2,8,5,2001,2002,3,1,12,13,1,178.0,40,30,2,40,30,40,10,0,10,0,1753,1753,1,50,10,4,1787,0,0,1787,0,0,2,0,3,1,40,7,6,1,30,1,18,20,3,748,30,30,20,198,150,0,0,0,0,0,8,2006,8,4,275000
1320,20,3,75.0,10215,20,30,0,0,4,0,7,2,2,0,2,4,5,1954,1954,3,1,13,14,1,132.0,30,30,2,30,30,10,50,492,10,0,372,864,1,50,10,4,948,0,0,948,0,0,1,0,3,1,30,5,6,0,0,1,65,10,1,248,30,30,20,0,0,0,0,0,0,0,2,2007,8,4,111000
1321,20,3,70.0,8400,20,30,3,0,4,0,12,2,2,0,2,6,3,1957,1957,3,1,3,3,3,0.0,30,30,1,30,30,10,50,189,30,661,628,1478,1,40,10,4,1478,0,0,1478,1,0,1,1,3,1,30,6,6,2,40,1,62,20,2,442,30,30,20,114,0,0,0,216,0,0,6,2009,8,4,156500
1322,20,3,0.0,6627,20,20,3,0,0,0,3,1,2,0,2,3,6,1949,1950,3,1,12,13,3,0.0,30,30,1,0,0,0,0,0,0,0,0,0,0,30,0,4,720,0,0,720,0,0,1,0,2,1,30,4,6,0,0,5,64,10,1,287,30,20,20,0,0,0,0,0,0,0,7,2008,8,4,72500
1323,60,3,107.0,10186,20,20,3,0,4,0,15,2,2,0,5,7,5,1992,1992,1,1,6,6,3,0.0,40,30,2,40,30,10,60,674,10,0,76,750,1,50,10,4,1061,862,0,1923,1,0,2,1,3,1,40,8,6,1,30,1,27,20,2,564,30,30,20,240,39,0,0,0,0,0,6,2010,8,4,190000
1324,30,3,50.0,5330,20,30,1,0,4,0,3,2,2,0,2,4,7,1940,1950,3,1,12,13,3,0.0,20,30,1,30,30,10,20,280,10,0,140,420,1,40,10,4,708,0,0,708,0,0,1,0,2,1,20,5,6,0,0,6,0,0,0,0,0,0,20,164,0,0,0,0,0,0,12,2009,8,4,82500
1325,20,3,75.0,9986,20,30,3,0,4,0,21,2,2,0,2,8,5,2006,2007,1,1,12,13,1,428.0,40,30,2,50,30,30,10,0,10,0,1795,1795,1,50,10,4,1795,0,0,1795,0,0,2,0,2,1,40,7,6,1,40,1,12,20,3,895,30,30,20,0,49,0,0,0,0,0,2,2007,6,5,147000
1326,30,4,40.0,3636,20,30,3,0,4,0,9,2,2,0,2,4,4,1922,1950,1,1,0,0,3,0.0,30,30,0,30,20,10,10,0,10,0,796,796,1,20,0,4,796,0,0,796,0,0,1,0,2,1,30,5,6,0,0,6,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,2008,8,4,55000
1327,30,2,70.0,4270,20,30,0,0,4,1,7,2,2,0,2,3,6,1931,2006,1,1,8,8,3,0.0,30,30,0,30,30,10,30,544,10,0,0,544,1,50,10,4,774,0,0,774,0,0,1,0,3,1,40,6,6,0,0,6,0,0,0,0,0,0,20,0,0,286,0,0,0,0,5,2007,8,4,79000
1328,20,3,60.0,6600,20,30,3,0,4,0,11,2,2,0,2,5,9,1982,2008,1,1,12,13,3,0.0,40,40,1,30,30,10,50,641,10,0,175,816,1,50,10,4,816,0,0,816,0,1,1,0,3,1,40,5,6,1,50,1,37,10,1,264,30,30,20,0,0,0,0,0,0,0,10,2008,8,4,130500
1329,50,4,60.0,10440,20,30,3,0,0,0,17,2,2,0,0,6,7,1920,1950,1,1,3,14,3,0.0,40,40,0,40,30,10,20,493,10,0,1017,1510,2,50,10,4,1584,1208,0,2792,0,0,2,0,5,1,30,8,4,2,30,5,99,10,2,520,20,30,20,0,547,0,0,480,0,1150,6,2008,8,4,256000
1330,60,3,63.0,9084,20,20,3,0,4,0,8,2,2,0,5,7,5,1998,1998,3,1,12,13,3,0.0,30,30,2,40,30,10,10,0,10,0,935,935,1,40,10,4,955,677,0,1632,0,0,2,1,3,1,30,8,6,1,30,1,21,30,2,462,30,30,20,0,28,0,0,0,0,0,6,2006,8,4,176500
1331,20,3,85.0,10000,20,30,3,0,4,0,21,2,2,0,2,8,5,2006,2006,3,1,12,13,4,410.0,40,30,2,40,40,30,10,0,10,0,1588,1588,1,50,10,4,1588,0,0,1588,0,0,2,0,3,1,40,7,6,1,40,1,13,20,3,825,30,30,20,144,45,0,0,0,0,0,12,2007,8,4,227000
1332,80,3,55.0,10780,20,20,3,0,4,0,5,2,2,0,7,5,5,1976,1976,1,1,8,8,3,0.0,30,30,1,30,30,30,50,483,10,0,428,911,1,40,10,4,954,0,0,954,0,0,1,0,3,1,30,6,6,0,0,5,43,10,2,576,30,30,20,0,0,0,0,0,0,0,7,2006,8,4,132500
1333,20,3,67.0,8877,20,30,3,0,4,1,7,2,2,0,2,4,6,1938,1958,1,1,8,8,3,0.0,30,30,1,30,30,20,50,690,10,0,126,816,1,50,10,4,816,0,0,816,1,0,1,0,2,1,30,3,6,1,40,5,61,10,1,288,20,20,20,0,0,0,0,0,0,0,5,2009,8,4,100000
1334,50,4,60.0,7200,20,30,3,0,0,0,9,2,2,0,0,5,6,1938,1995,1,1,13,14,3,0.0,30,30,1,30,30,10,10,0,10,0,803,803,1,50,10,4,803,557,0,1360,0,0,1,1,2,1,40,6,6,0,0,5,68,10,1,297,30,30,20,0,65,190,0,0,0,0,7,2006,8,4,125500
1335,160,4,24.0,2368,20,30,3,0,4,0,2,2,2,4,5,5,6,1970,1970,1,1,6,6,3,312.0,30,30,1,30,30,10,20,765,10,0,0,765,1,30,10,4,765,600,0,1365,0,0,1,1,3,1,30,7,2,0,0,1,49,10,2,440,30,30,20,0,36,0,0,0,0,0,5,2009,8,4,125000
1336,20,3,80.0,9650,20,30,3,0,4,0,14,2,2,0,2,6,5,1977,1977,1,1,9,10,1,360.0,30,30,1,40,30,10,50,686,10,0,664,1350,1,30,10,4,1334,0,0,1334,0,1,2,0,2,1,30,6,6,1,30,1,42,20,2,630,30,30,20,0,16,0,0,0,0,0,4,2009,8,4,167900
1337,90,3,87.0,9246,20,20,3,0,4,0,14,1,2,2,2,5,5,1973,1973,1,1,9,10,1,564.0,30,30,1,30,30,10,10,0,10,0,1656,1656,1,30,10,4,1656,0,0,1656,0,0,2,0,4,2,30,8,6,0,0,5,46,10,2,506,30,30,20,0,211,0,0,0,0,0,11,2008,8,4,135000
1338,30,4,153.0,4118,20,20,0,0,0,1,17,1,2,0,2,4,4,1941,1950,1,1,13,14,3,0.0,30,30,1,30,30,10,10,0,10,0,693,693,3,20,0,0,693,0,0,693,0,0,1,0,2,1,20,4,6,0,0,6,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,2006,8,4,52500
1339,60,3,95.0,13450,20,20,3,0,0,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,3,0.0,40,30,2,40,30,10,60,700,10,0,216,916,1,50,10,4,920,941,0,1861,1,0,2,1,3,1,40,8,6,0,0,3,17,20,2,492,30,30,20,146,91,0,0,0,0,0,6,2006,8,4,200000
1340,20,3,120.0,9560,20,20,3,0,0,0,5,2,2,0,2,5,7,1972,1972,3,1,8,8,3,0.0,30,40,1,30,30,20,30,360,10,0,504,864,1,50,10,4,864,0,0,864,0,0,1,0,3,1,30,5,6,0,0,1,47,20,1,288,30,30,20,0,0,0,0,0,0,0,6,2006,8,4,128500
1341,20,3,70.0,8294,20,30,3,0,4,0,12,2,2,0,2,4,5,1971,1971,1,1,8,8,3,0.0,30,30,1,30,30,10,10,0,10,0,858,858,1,30,10,4,872,0,0,872,0,0,1,0,3,1,30,5,6,0,0,5,45,10,4,480,30,30,20,0,0,0,0,0,0,0,6,2007,8,4,123000
1342,20,3,66.0,13695,20,30,3,0,4,0,20,5,2,0,2,6,5,2003,2004,1,1,12,13,3,0.0,30,30,2,40,30,10,60,814,10,0,300,1114,1,50,10,4,1114,0,0,1114,1,0,1,0,3,1,40,6,6,0,0,5,15,10,2,576,30,30,20,0,78,0,0,0,0,0,7,2008,8,4,155000
1343,60,3,0.0,9375,20,30,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,12,13,1,149.0,40,30,2,40,30,10,10,0,10,0,1284,1284,1,50,10,4,1284,885,0,2169,0,0,2,1,3,1,40,7,6,1,40,1,17,20,2,647,30,30,20,192,87,0,0,0,0,0,8,2007,8,4,228500
1344,50,3,57.0,7558,20,30,0,0,4,0,6,2,2,0,0,6,6,1928,1950,1,1,3,11,3,0.0,30,30,0,30,30,10,10,0,10,0,896,896,1,40,10,4,1172,741,0,1913,0,0,1,1,3,1,30,9,6,1,30,5,90,10,2,342,20,20,20,0,0,0,0,0,0,0,3,2009,8,4,177000
1345,60,3,85.0,11103,20,20,3,0,0,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,3,0.0,40,30,2,40,30,10,10,0,10,0,728,728,1,50,10,4,728,728,0,1456,0,0,2,1,3,1,40,8,6,1,30,1,13,30,2,440,30,30,20,0,0,0,0,0,0,0,7,2007,6,5,155835
1346,30,4,50.0,6000,20,30,3,0,4,0,17,2,2,0,2,4,4,1920,1950,3,1,8,8,3,0.0,30,30,2,30,30,10,50,250,10,0,710,960,1,40,10,0,960,0,0,960,0,0,1,0,2,1,20,5,6,0,0,5,22,10,1,308,30,30,20,0,0,168,0,0,0,0,7,2007,8,4,108500
1347,20,3,0.0,20781,20,10,3,0,1,0,14,4,2,0,2,7,7,1968,2003,3,1,3,6,3,0.0,30,30,1,30,30,10,40,297,30,68,1203,1568,1,30,10,4,2156,0,0,2156,0,0,2,0,3,1,30,9,6,1,40,1,51,20,2,508,40,30,20,0,80,0,290,0,0,0,6,2006,8,4,262500
1348,20,3,93.0,15306,20,20,1,0,0,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,4,100.0,40,30,2,50,30,40,60,80,10,0,1652,1732,1,50,10,4,1776,0,0,1776,1,0,2,0,3,1,40,7,6,1,40,1,13,30,3,712,30,30,20,0,0,0,0,0,0,0,5,2007,6,5,283463
1349,20,3,0.0,16196,20,0,2,0,4,0,20,2,2,0,2,7,5,1998,1998,1,1,12,13,3,0.0,40,30,2,40,30,40,60,1443,10,0,39,1482,1,50,10,4,1494,0,0,1494,1,0,2,0,3,1,40,5,6,1,20,1,21,20,2,514,30,30,20,402,25,0,0,0,0,0,8,2007,8,4,215000
1350,70,4,50.0,5250,20,30,3,0,4,0,17,2,2,0,5,8,5,1872,1987,1,1,8,8,3,0.0,30,40,0,30,20,10,20,259,10,0,425,684,4,20,0,4,938,1215,205,2358,0,0,2,0,4,1,30,8,6,0,0,6,0,0,0,0,0,0,20,0,54,20,0,0,0,0,12,2008,8,4,122000
1351,90,3,91.0,11643,20,30,3,0,4,0,12,0,2,2,5,5,5,1969,1969,1,1,8,8,1,368.0,30,30,1,30,30,10,20,500,10,0,748,1248,1,30,10,4,1338,1296,0,2634,1,1,2,2,6,2,30,12,6,0,0,5,50,10,4,968,30,30,20,0,0,0,0,0,0,0,8,2009,8,4,200000
1352,60,3,70.0,9247,20,20,3,0,4,0,12,2,2,0,5,6,6,1962,1962,1,1,6,6,1,318.0,30,30,1,30,30,10,30,319,10,0,539,858,1,50,10,4,858,858,0,1716,0,0,1,1,4,1,30,8,6,1,40,1,57,30,2,490,30,30,20,0,84,0,0,120,0,0,3,2008,8,4,171000
1353,50,4,50.0,6000,20,30,3,0,4,0,3,2,2,0,0,6,9,1937,2000,1,1,8,8,3,0.0,40,30,0,30,30,10,10,0,10,0,698,698,1,30,10,4,786,390,0,1176,0,0,1,0,2,1,30,4,6,0,0,5,20,10,2,624,30,30,0,210,0,0,0,0,0,0,7,2009,8,4,134900
1354,50,3,56.0,14720,20,20,3,0,1,0,15,2,2,0,0,8,5,1995,1996,3,1,12,13,1,579.0,40,30,2,40,30,30,60,816,10,0,1217,2033,1,50,10,4,2053,1185,0,3238,1,0,2,1,4,1,40,9,6,1,50,1,23,30,3,666,30,30,20,283,86,0,0,0,0,0,3,2010,8,4,410000
1355,60,3,0.0,10316,20,20,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,1,12,13,3,0.0,40,30,2,40,30,10,60,735,10,0,257,992,1,50,10,4,992,873,0,1865,1,0,2,1,3,1,40,7,6,1,30,1,19,20,3,839,30,30,20,0,184,0,0,0,0,0,6,2008,8,4,235000
1356,80,3,102.0,10192,20,20,3,0,4,0,14,2,2,0,7,7,6,1968,1992,1,1,8,8,1,143.0,30,30,1,30,30,10,10,0,10,0,570,570,1,40,10,4,1222,698,0,1920,0,0,3,0,4,1,40,8,6,1,30,1,51,20,2,487,30,30,20,0,98,0,0,0,0,0,9,2006,8,4,170000
1357,20,3,0.0,9477,20,30,3,0,0,0,12,2,2,0,2,5,5,1966,1966,1,1,6,6,1,65.0,30,30,1,30,30,10,30,340,10,0,524,864,1,30,10,4,892,0,0,892,0,0,1,0,3,1,30,5,6,0,0,1,53,20,1,264,30,30,20,0,0,0,0,0,0,0,10,2008,8,4,110000
1358,20,3,0.0,12537,20,20,3,0,1,0,12,2,2,0,2,5,6,1971,2008,1,1,12,13,3,0.0,30,30,1,30,30,10,60,734,10,0,344,1078,1,50,10,4,1078,0,0,1078,1,0,1,1,3,1,30,6,6,1,20,1,48,30,2,500,30,30,20,0,0,0,0,0,0,0,4,2010,8,4,149900
1359,160,1,0.0,2117,20,30,3,0,4,0,21,2,2,3,5,6,5,2000,2000,1,1,8,8,1,216.0,40,30,2,40,30,10,60,378,10,0,378,756,1,50,10,4,769,804,0,1573,0,0,2,1,3,1,40,5,6,0,0,5,19,10,2,440,30,30,20,0,32,0,0,0,0,0,6,2010,8,4,177500
1360,20,3,129.0,16737,20,30,3,0,3,0,16,2,2,0,2,9,5,2004,2005,3,1,12,13,1,66.0,40,30,2,50,30,30,60,1447,10,0,533,1980,1,50,10,4,1980,0,0,1980,1,0,2,0,3,1,50,8,6,1,40,1,15,30,3,770,30,30,20,194,45,0,0,0,0,0,9,2006,8,4,315000
